timestamp_utc,container_name,container_id,cpu_percent,memory_usage_bytes,memory_limit_bytes,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-08-25T00:08:25.559Z,tcc_benchmark_results_exporter,996fd2a9341c,1.41,33365688,8327941587,76200,597000,26000000,8190,1
2026-08-25T00:08:25.559Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.43,47143977,8327941587,70700,1860000,43200000,0,12
2026-08-25T00:08:25.559Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.51,56381932,8327941587,3710000,218000,155000000,22100000,10
2026-08-25T00:08:25.559Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,1.62,9486467,8327941587,4460000,2030000,15900000,0,7
2026-08-25T00:08:25.559Z,tcc_benchmark_postgres,1f2ff9d557e1,40.01,164102144,8327941587,95600000,492000000,73300000,206000000,27
2026-08-25T00:08:29.721Z,tcc-postgresql-backend-benchmark-locust-run-0b43649fbf43,c7efaee80208,36.44,188219392,8327941587,118000000,11100000,0,0,1
2026-08-25T00:08:29.721Z,tcc_benchmark_python_api,62855c8fed6f,119.6,53215232,8327941587,542000000,644000000,46100000,0,49
2026-08-25T00:08:29.721Z,tcc_benchmark_grafana,135abf368c34,0.85,74218209,8327941587,21200,10600,222000000,360000,20
2026-08-25T00:08:29.721Z,tcc_benchmark_results_exporter,996fd2a9341c,0.01,33030144,8327941587,76200,597000,26000000,8190,1
2026-08-25T00:08:29.721Z,tcc_benchmark_cadvisor,32e5cd243d1d,0.34,47657779,8327941587,71400,1880000,43200000,0,12
2026-08-25T00:08:29.721Z,tcc_benchmark_prometheus,d7ed9eff3c31,0.0,56623104,8327941587,3730000,218000,155000000,22100000,10
2026-08-25T00:08:29.721Z,tcc_benchmark_postgres_exporter,fe9a09d554fc,0.0,9224323,8327941587,4460000,2030000,15900000,0,7
